run_key,execution_id,run_id,kind,parameters,duration_seconds,temperature,fundamental_weight,market_weight,place_market_weight,incremental_pseudo_r2,second_place_exponent,third_place_exponent,validation_race_log_loss,validation_race_brier,validation_ece,validation_top_pick_win_rate,validation_winner_top3_rate,validation_mean_winner_rank,validation_pseudo_r2,test_fundamental_race_log_loss,test_fundamental_race_brier,test_fundamental_ece,test_fundamental_top_pick_win_rate,test_fundamental_winner_top3_rate,test_fundamental_mean_winner_rank,test_fundamental_pseudo_r2,test_blended_race_log_loss,test_blended_race_brier,test_blended_ece,test_blended_top_pick_win_rate,test_blended_winner_top3_rate,test_blended_mean_winner_rank,test_blended_pseudo_r2,pool_fundamental_win_races,pool_fundamental_win_hits,pool_fundamental_win_hit_rate,pool_fundamental_win_mean_top_probability,pool_fundamental_win_calibration_gap,pool_fundamental_place_races,pool_fundamental_place_hits,pool_fundamental_place_hit_rate,pool_fundamental_place_mean_top_probability,pool_fundamental_place_calibration_gap,pool_fundamental_qin_races,pool_fundamental_qin_hits,pool_fundamental_qin_hit_rate,pool_fundamental_qin_mean_top_probability,pool_fundamental_qin_calibration_gap,pool_fundamental_qpl_races,pool_fundamental_qpl_hits,pool_fundamental_qpl_hit_rate,pool_fundamental_qpl_mean_top_probability,pool_fundamental_qpl_calibration_gap,pool_fundamental_tri_races,pool_fundamental_tri_hits,pool_fundamental_tri_hit_rate,pool_fundamental_tri_mean_top_probability,pool_fundamental_tri_calibration_gap,pool_fundamental_tierce_races,pool_fundamental_tierce_hits,pool_fundamental_tierce_hit_rate,pool_fundamental_tierce_mean_top_probability,pool_fundamental_tierce_calibration_gap,pool_fundamental_first4_races,pool_fundamental_first4_hits,pool_fundamental_first4_hit_rate,pool_fundamental_first4_mean_top_probability,pool_fundamental_first4_calibration_gap,pool_fundamental_quartet_races,pool_fundamental_quartet_hits,pool_fundamental_quartet_hit_rate,pool_fundamental_quartet_mean_top_probability,pool_fundamental_quartet_calibration_gap,pool_combined_win_races,pool_combined_win_hits,pool_combined_win_hit_rate,pool_combined_win_mean_top_probability,pool_combined_win_calibration_gap,pool_combined_place_races,pool_combined_place_hits,pool_combined_place_hit_rate,pool_combined_place_mean_top_probability,pool_combined_place_calibration_gap,pool_combined_qin_races,pool_combined_qin_hits,pool_combined_qin_hit_rate,pool_combined_qin_mean_top_probability,pool_combined_qin_calibration_gap,pool_combined_qpl_races,pool_combined_qpl_hits,pool_combined_qpl_hit_rate,pool_combined_qpl_mean_top_probability,pool_combined_qpl_calibration_gap,pool_combined_tri_races,pool_combined_tri_hits,pool_combined_tri_hit_rate,pool_combined_tri_mean_top_probability,pool_combined_tri_calibration_gap,pool_combined_tierce_races,pool_combined_tierce_hits,pool_combined_tierce_hit_rate,pool_combined_tierce_mean_top_probability,pool_combined_tierce_calibration_gap,pool_combined_first4_races,pool_combined_first4_hits,pool_combined_first4_hit_rate,pool_combined_first4_mean_top_probability,pool_combined_first4_calibration_gap,pool_combined_quartet_races,pool_combined_quartet_hits,pool_combined_quartet_hit_rate,pool_combined_quartet_mean_top_probability,pool_combined_quartet_calibration_gap
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-boost-lr003-leaf31,2026-07-25T18:04:36.821855+00:00,benter-boost-lr003-leaf31,boosted,"{""learning_rate"": 0.03, ""max_leaf_nodes"": 31}",41.8462,0.8475718805099381,0.0,1.0714276390032296,0.0,0.0006140309619698803,0.8516327830235961,0.7421688595015306,2.1789541577918747,0.8551659932403244,0.002677253437372056,0.23931366646598434,0.5427453341360626,4.055388320288983,0.12406039901778543,2.2223307741175238,0.8644830054569895,0.0009583700431845607,0.23780854906682722,0.5102347983142685,4.230282962071041,0.10351021016314288,2.0119328384156066,0.8136247421893997,0.0020306335508460034,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.1883848846968743,3322,790,0.23780854906682722,0.24082553657053404,-0.003016987503706825,3322,1739,0.5234798314268513,0.5462057344510938,-0.02272590302424249,3322,282,0.08488862131246237,0.08755383646597577,-0.002665215153513395,3322,645,0.1941601444912703,0.202738507227003,-0.008578362735732703,3322,139,0.041842263696568335,0.042253930303958166,-0.0004116666073898309,3322,34,0.010234798314268514,0.008884964685187456,0.001349833629081058,3322,97,0.029199277543648403,0.028843946507273534,0.0003553310363748688,3322,10,0.0030102347983142685,0.0018727280641361393,0.0011375067341781292,3322,1026,0.30885009030704397,0.313738781188261,-0.004888690881217017,3322,2056,0.6189042745334136,0.651606516000798,-0.03270224146738443,3322,437,0.13154726068633354,0.13631214566859848,-0.004764884982264933,3322,906,0.2727272727272727,0.29217798748046897,-0.019450714753196263,3322,253,0.076158940397351,0.07385962586170691,0.0022993145356440814,3322,72,0.021673690547862733,0.01764010321182272,0.0040335873360400135,3322,149,0.0448524984948826,0.054084007988697495,-0.009231509493814898,3322,14,0.004214328717639976,0.004415639945379233,-0.00020131122773925716
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-boost-lr006-leaf15,2026-07-25T18:04:36.821855+00:00,benter-boost-lr006-leaf15,boosted,"{""learning_rate"": 0.06, ""max_leaf_nodes"": 15}",32.6915,0.8849782971439217,0.0,1.0714274188269082,0.0,0.0006140311143876254,0.8562209665472763,0.7434970457926536,2.18114906324672,0.8560490056542208,0.0019128044859992796,0.2399157134256472,0.5445514750150512,4.064720048163757,0.12317804699517154,2.2229220398584344,0.8644130226235965,0.0020704099037762206,0.2366044551475015,0.5120409391932571,4.236604455147502,0.10327169314939322,2.011932838037775,0.8136247418722256,0.00203063784440055,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.18838488484929206,3322,786,0.2366044551475015,0.23780230492129883,-0.0011978497737973326,3322,1741,0.5240818783865141,0.5434465494210277,-0.01936467103451356,3322,294,0.0885009030704395,0.08715159342863671,0.0013493096418027845,3322,640,0.19265502709211318,0.2023187991263723,-0.00966377203425911,3322,128,0.03853100541842264,0.042757529618651986,-0.004226524200229349,3322,29,0.008729680915111379,0.008904932925745589,-0.00017525201063420953,3322,89,0.02679108970499699,0.029470817907713717,-0.002679728202716728,3322,7,0.002107164358819988,0.0018957774781501303,0.0002113868806698576,3322,1026,0.30885009030704397,0.31373872768075517,-0.004888637373711202,3322,2056,0.6189042745334136,0.6523972255820882,-0.03349295104867467,3322,437,0.13154726068633354,0.13687513172183866,-0.005327871035505111,3322,906,0.2727272727272727,0.2929685059035503,-0.020241233176277573,3322,253,0.076158940397351,0.07416423531151232,0.001994705085838669,3322,72,0.021673690547862733,0.017722850573285605,0.0039508399745771285,3322,149,0.0448524984948826,0.05430166037403719,-0.009449161879154594,3322,14,0.004214328717639976,0.004439632467358251,-0.00022530374971827492
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-boost-lr006-leaf31,2026-07-25T18:04:36.821855+00:00,benter-boost-lr006-leaf31,boosted,"{""learning_rate"": 0.06, ""max_leaf_nodes"": 31}",33.2186,0.9170085720282011,0.0,1.0714315753690353,0.0,0.0006140282349250681,0.8422668843724891,0.7353634851576967,2.184318902241068,0.857127699134684,0.002396648448384517,0.24021673690547862,0.5502709211318483,4.049066827212522,0.12190377167645583,2.2294548760654984,0.8660086439305613,0.0017913549146465577,0.23088500903070439,0.5024081878386514,4.262492474413004,0.10063634245069486,2.011932845175745,0.813624747861442,0.0020305567898496234,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.1883848819698295,3322,767,0.23088500903070439,0.23701035690263592,-0.00612534787193153,3322,1691,0.5090307043949428,0.5392800379280015,-0.030249333533058698,3322,275,0.08278145695364239,0.08554501960082658,-0.0027635626471841923,3322,622,0.1872366044551475,0.19882776194318788,-0.011591157488040377,3322,128,0.03853100541842264,0.04145675675728933,-0.002925751338866696,3322,26,0.007826610475617099,0.008678019143839191,-0.0008514086682220919,3322,95,0.028597230583985552,0.028761289331052618,-0.0001640587470670661,3322,7,0.002107164358819988,0.0018645451495716472,0.00024261920924834078,3322,1026,0.30885009030704397,0.3137397378082095,-0.0048896475011655505,3322,2056,0.6189042745334136,0.6494168196859628,-0.030512545152549198,3322,437,0.13154726068633354,0.135163671454158,-0.0036164107678244573,3322,906,0.2727272727272727,0.2899433675152302,-0.017216094787957492,3322,253,0.076158940397351,0.07296079888445293,0.003198141512898059,3322,72,0.021673690547862733,0.01741754478262432,0.004256145765238414,3322,149,0.0448524984948826,0.053309191315554505,-0.008456692820671907,3322,14,0.004214328717639976,0.004342094118565773,-0.00012776540092579707
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-boost-lr006-leaf63,2026-07-25T18:04:36.821855+00:00,benter-boost-lr006-leaf63,boosted,"{""learning_rate"": 0.06, ""max_leaf_nodes"": 63}",39.1969,0.9598542636322513,0.0,1.0714315737408355,0.0,0.0006140282360539429,0.8404554731361716,0.7371704490373733,2.193562627413932,0.8591747120591461,0.001606702935882625,0.23028296207104154,0.5295003010234798,4.123118603251053,0.11818779403160562,2.240605188078569,0.8680310417981447,0.0025367077272734706,0.2320891029500301,0.49608669476219147,4.325707405177604,0.09613829877977342,2.0119328451729475,0.8136247478590954,0.0020305568216002013,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.18838488197095837,3322,771,0.2320891029500301,0.23586283360459623,-0.0037737306545661264,3322,1700,0.5117399157134257,0.5370652082719013,-0.0253252925584756,3322,262,0.07886815171583383,0.08417655040524323,-0.0053083986894093965,3322,612,0.18422636965683323,0.1965110398808713,-0.012284670224038063,3322,113,0.034015653220951236,0.04085201630971223,-0.006836363088760997,3322,27,0.008127633955448525,0.008507180183937077,-0.00037954622848855243,3322,92,0.027694160144491272,0.02822402126577639,-0.0005298611212851169,3322,8,0.002408187838651415,0.0018085542650571138,0.000599633573594301,3322,1026,0.30885009030704397,0.3137397374125221,-0.004889647105478123,3322,2056,0.6189042745334136,0.6494304998949441,-0.03052622536153049,3322,437,0.13154726068633354,0.13494145454692694,-0.003394193860593392,3322,906,0.2727272727272727,0.2899843047940997,-0.017257032066826994,3322,253,0.076158940397351,0.0729987477380381,0.003160192659312888,3322,72,0.021673690547862733,0.017415890621362493,0.004257799926500241,3322,149,0.0448524984948826,0.05341189187412479,-0.008559393379242192,3322,14,0.004214328717639976,0.004346822909309103,-0.0001324941916691271
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-boost-lr010-leaf15,2026-07-25T18:04:36.821855+00:00,benter-boost-lr010-leaf15,boosted,"{""learning_rate"": 0.1, ""max_leaf_nodes"": 15}",26.6756,0.936222380026034,0.0,1.0714392663414254,0.0,0.0006140228953572802,0.8494525200178228,0.7408791158828271,2.1864437057771817,0.8574902111146591,0.002949343687456455,0.23118603251053582,0.5394340758579169,4.074954846478025,0.12104960062612269,2.2351103691579435,0.8670794178422202,0.0022779742590247824,0.2230583985550873,0.50842865743528,4.310656231186033,0.09835491257854478,2.0119328584121328,0.8136247589519691,0.002030406813427075,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.1883848766302617,3322,741,0.2230583985550873,0.2390042926219915,-0.015945894066904193,3322,1682,0.50632149307646,0.5440215663658925,-0.03770007328943248,3322,289,0.08699578567128236,0.08722533812825256,-0.00022955245697020565,3322,620,0.18663455749548466,0.20222847104288302,-0.015593913547398364,3322,135,0.040638169777242626,0.04272194019027892,-0.0020837704130362913,3322,30,0.009030704394942806,0.00894393213817879,8.677225676401688e-05,3322,89,0.02679108970499699,0.02963638141210074,-0.0028452917071037503,3322,8,0.002408187838651415,0.0019384004689063543,0.00046978736974506046,3322,1026,0.30885009030704397,0.3137416068753761,-0.004891516568332144,3322,2056,0.6189042745334136,0.6511420133740945,-0.03223773884068093,3322,437,0.13154726068633354,0.13604658820429588,-0.004499327517962337,3322,906,0.2727272727272727,0.2917056684003294,-0.018978395673056703,3322,253,0.076158940397351,0.07367131315525625,0.0024876272420947393,3322,72,0.021673690547862733,0.017592447221297738,0.0040812433265649956,3322,149,0.0448524984948826,0.05392808376286659,-0.009075585267983993,3322,14,0.004214328717639976,0.004400353354586894,-0.00018602463694691786
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-boost-lr010-leaf31,2026-07-25T18:04:36.821855+00:00,benter-boost-lr010-leaf31,boosted,"{""learning_rate"": 0.1, ""max_leaf_nodes"": 31}",29.7111,0.9903065534521119,0.0,1.0714390012827943,0.0,0.0006140230796288781,0.8444720908740405,0.723285998976618,2.1947212077628935,0.8590531734266136,0.0008391802160415463,0.23178807947019867,0.5301023479831427,4.100842865743528,0.11772204471561121,2.2526387070662954,0.8715589627024728,0.0030952017434730376,0.22185430463576158,0.4954846478025286,4.333835039133052,0.09128396879706047,2.0119328579553373,0.8136247585695658,0.002030411982129229,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.1883848768145333,3322,737,0.22185430463576158,0.23587870867964067,-0.014024404043879085,3322,1677,0.5048163756773029,0.5371002865410985,-0.03228391086379567,3322,252,0.07585791691751957,0.08575194483087044,-0.009894027913350867,3322,590,0.17760385310054183,0.1981047247156271,-0.020500871615085264,3322,137,0.04124021673690548,0.04154977230893097,-0.0003095555720254925,3322,24,0.007224563515954244,0.00869388587096297,-0.0014693223550087259,3322,83,0.024984948826008428,0.02886866326808398,-0.003883714442075553,3322,6,0.001806140878988561,0.001881799143204054,-7.565826421549295e-05,3322,1026,0.30885009030704397,0.3137415424606155,-0.004891452153571507,3322,2056,0.6189042745334136,0.6480202575622905,-0.02911598302887697,3322,437,0.13154726068633354,0.13543546448629515,-0.0038882037999616037,3322,906,0.2727272727272727,0.28839962216184606,-0.01567234943457335,3322,253,0.076158940397351,0.07224529575409964,0.003913644643251349,3322,72,0.021673690547862733,0.017288864186570694,0.004384826361292039,3322,149,0.0448524984948826,0.05238964997886294,-0.007537151483980341,3322,14,0.004214328717639976,0.004276864860533708,-6.253614289373176e-05
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-boost-lr010-leaf63,2026-07-25T18:04:36.821855+00:00,benter-boost-lr010-leaf63,boosted,"{""learning_rate"": 0.1, ""max_leaf_nodes"": 63}",37.5639,1.1018812356509562,0.0,1.0714316387031966,0.0,0.0006140281910161915,0.8375260249572641,0.7309804646310843,2.2121628991931495,0.8639153999108569,0.0013370211495111826,0.2275737507525587,0.516255267910897,4.165261890427454,0.1107104845241127,2.2663000117390855,0.8742833672631681,0.0034095420831728985,0.21763997591812162,0.4867549668874172,4.425346177001806,0.08577298892959662,2.011932845284593,0.8136247479527261,0.002030555554806843,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.18838488192592062,3322,723,0.21763997591812162,0.23026188027858513,-0.01262190436046351,3322,1650,0.4966887417218543,0.5283424665402662,-0.03165372481841189,3322,267,0.08037326911499097,0.08199988821555591,-0.001626619100564941,3322,573,0.17248645394340759,0.1919561640178133,-0.019469710074405705,3322,106,0.03190848886213125,0.03992966926340618,-0.008021180401274933,3322,26,0.007826610475617099,0.008269657045503335,-0.0004430465698862362,3322,76,0.022877784467188442,0.027828693881931363,-0.00495090941474292,3322,2,0.0006020469596628537,0.0017861356272986686,-0.001184088667635815,3322,1026,0.30885009030704397,0.3137397531997427,-0.00488966289269871,3322,2056,0.6189042745334136,0.6481732581990346,-0.02926898366562103,3322,437,0.13154726068633354,0.1345821196430607,-0.0030348589567271433,3322,906,0.2727272727272727,0.28866930621039266,-0.015942033483119955,3322,253,0.076158940397351,0.07244365329041166,0.00371528710693933,3322,72,0.021673690547862733,0.01729300768062471,0.004380682867238025,3322,149,0.0448524984948826,0.05284328492646711,-0.007990786431584511,3322,14,0.004214328717639976,0.0042995248858787374,-8.519616823876152e-05
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-boost-lr006-leaf31-l2zero,2026-07-25T18:04:36.821855+00:00,benter-boost-lr006-leaf31-l2zero,boosted,"{""l2_regularization"": 0.0, ""learning_rate"": 0.06, ""max_leaf_nodes"": 31}",31.9579,0.9372810082143727,0.0,1.071429410601942,0.0,0.0006140297351263646,0.8440952627111266,0.7436042670265023,2.1912644681418856,0.858316009569705,0.0015535161990138091,0.2354003612281758,0.5370258880192655,4.08850090307044,0.1191116540901348,2.2327806665801986,0.8663381573961818,0.0012847062970743088,0.23118603251053582,0.5048163756773029,4.282059000602047,0.0992947162291219,2.0119328414568596,0.8136247447417982,0.002030599003781999,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.1883848834700308,3322,768,0.23118603251053582,0.23456903418978936,-0.003383001679253539,3322,1690,0.5087296809151114,0.5368301552093075,-0.028100474294196154,3322,282,0.08488862131246237,0.08425601852370902,0.0006326027887533503,3322,630,0.1896447922937989,0.1971602177674914,-0.007515425473692494,3322,142,0.042745334136062615,0.040922384450897874,0.0018229496851647417,3322,34,0.010234798314268514,0.008497011732308437,0.0017377865819600772,3322,98,0.029500301023479832,0.028474199430698167,0.0010261015927816655,3322,8,0.002408187838651415,0.0018158235109710652,0.0005923643276803496,3322,1026,0.30885009030704397,0.31373921172418895,-0.0048891214171449815,3322,2056,0.6189042745334136,0.6508133168167823,-0.03190904228336877,3322,437,0.13154726068633354,0.13538761696292795,-0.0038403562765944033,3322,906,0.2727272727272727,0.29142765312857494,-0.01870038040130223,3322,253,0.076158940397351,0.07360509812187911,0.002553842275471882,3322,72,0.021673690547862733,0.01755243404705572,0.004121256500807014,3322,149,0.0448524984948826,0.05402021418489124,-0.00916771569000864,3322,14,0.004214328717639976,0.0043983960895163125,-0.00018406737187633658
2026-07-25T18:04:36.821855+00:00|benter-rich-v1|benter-boost-lr006-leaf31-l2three,2026-07-25T18:04:36.821855+00:00,benter-boost-lr006-leaf31-l2three,boosted,"{""l2_regularization"": 3.0, ""learning_rate"": 0.06, ""max_leaf_nodes"": 31}",35.9852,0.910114121258559,0.0,1.071431544206351,0.0,0.0006140282565296751,0.8477515514840717,0.7373408686433713,2.183481765575895,0.8567285634101719,0.002145880873462975,0.23239012642986154,0.5391330523780855,4.0707405177603855,0.12224030062720803,2.2295788417940705,0.8662094943169412,0.0015375470375948083,0.22877784467188442,0.5042143287176399,4.277543648404576,0.10058633458901689,2.0119328451221894,0.8136247478165275,0.002030557397535111,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.1883848819914341,3322,760,0.22877784467188442,0.23903720206122722,-0.010259357389342805,3322,1693,0.5096327513546056,0.5434056913524109,-0.033772939997805285,3322,258,0.07766405779650813,0.08702568539589763,-0.009361627599389494,3322,599,0.18031306441902467,0.20164632599085108,-0.021333261571826412,3322,137,0.04124021673690548,0.0422390338036805,-0.000998817066775022,3322,33,0.009933774834437087,0.008861920420659726,0.0010718544137773602,3322,87,0.026189042745334137,0.029330402352960847,-0.003141359607626709,3322,7,0.002107164358819988,0.0019054030637719898,0.00020176129504799814,3322,1026,0.30885009030704397,0.3137397302350217,-0.004889639927977751,3322,2056,0.6189042745334136,0.6504197542563351,-0.03151547972292157,3322,437,0.13154726068633354,0.13583657214784178,-0.004289311461508238,3322,906,0.2727272727272727,0.29094821356276185,-0.01822094083548914,3322,253,0.076158940397351,0.0733503761565714,0.00280856424077959,3322,72,0.021673690547862733,0.01752109347597187,0.004152597071890862,3322,149,0.0448524984948826,0.05359969290212393,-0.00874719440724133,3322,14,0.004214328717639976,0.004372859502569003,-0.00015853078492902677
2026-07-26T09:22:39.889785+00:00|notebook-rich-v2|notebook-boost-lr006-leaf15,2026-07-26T09:22:39.889785+00:00,notebook-boost-lr006-leaf15,boosted,"{""learning_rate"": 0.06, ""max_leaf_nodes"": 15}",24.8399,0.8849118072289672,0.0,1.0714432054051224,0.0,0.0006140201547666368,0.8255944514174312,0.7189608730470348,2.153936147495297,0.8510051459956524,0.0013348674105094606,0.24683925346177002,0.551475015051174,3.9656833232992175,0.1341176394962914,2.200113337756271,0.8585243084782859,0.002380557785866371,0.24744130042143286,0.5240818783865141,4.158940397350993,0.11247273954274106,2.011932865205851,0.8136247646364482,0.0020303300010287508,0.30885009030704397,0.6177001806140879,3.5258880192655027,0.18838487388967107,3322,822,0.24744130042143286,0.24920459532945655,-0.0017632949080236826,3322,1796,0.5406381697772427,0.5567091749920711,-0.016071005214828404,3322,303,0.09121011438892233,0.09285031303490791,-0.00164019864598558,3322,665,0.20018061408789886,0.21298064285178905,-0.012800028763890192,3322,143,0.04304635761589404,0.04639634045168355,-0.0033499828357895153,3322,39,0.011739915713425647,0.009776760014162634,0.0019631556992630132,3322,94,0.028296207104154123,0.032337448395237736,-0.004041241291083613,3322,7,0.002107164358819988,0.002133426518440131,-2.6262159620143045e-05,3322,1026,0.30885009030704397,0.3137425641495317,-0.0048924738424877545,3322,2056,0.6189042745334136,0.6448978076212514,-0.025993533087837806,3322,437,0.13154726068633354,0.13312083498020497,-0.0015735742938714214,3322,906,0.2727272727272727,0.2853168877819239,-0.012589615054651171,3322,253,0.076158940397351,0.0710834013398432,0.005075539057507794,3322,72,0.021673690547862733,0.01696914956591355,0.004704540981949182,3322,149,0.0448524984948826,0.0516019660915745,-0.006749467596691899,3322,14,0.004214328717639976,0.00418794767546329,2.6381042176685555e-05
2026-07-26T10:01:30.361150+00:00|notebook-rich-v2|notebook-logit-c050-balanced,2026-07-26T10:01:30.361150+00:00,notebook-logit-c050-balanced,logit,"{""C"": 0.5, ""class_weight"": ""balanced""}",26.6397,0.910846263115958,0.040419325360060626,1.0606760110819748,0.0,0.0004234453105808056,0.8287492733973508,0.7339380497512106,2.3359530686980805,0.8904211329155568,0.0047050384423430874,0.16827212522576762,0.43136664659843466,4.671884406983745,0.06094683470435047,2.3041608397548505,0.8800755132642036,0.01096372681593425,0.21161950632149307,0.49729078868151716,4.364539434075858,0.07049990440671272,2.0124052859136023,0.813848736172766,0.002140398027191954,0.3082480433473811,0.6173991571342565,3.5319084888621313,0.18819429904548524,3322,703,0.21161950632149307,0.16307980099194921,0.04853970532954385,3322,1626,0.48946417820590005,0.4185945246404004,0.07086965356549962,3322,250,0.07525586995785671,0.05023748814106929,0.02501838181678742,3322,589,0.17730282962071042,0.12876602072749568,0.04853680889321474,3322,112,0.03371462974111981,0.02396773568081642,0.009746894060303386,3322,21,0.006321493076459964,0.004393944453709439,0.001927548622750525,3322,100,0.030102347983142687,0.01767926269647291,0.012423085286669779,3322,4,0.0012040939193257074,0.0009172665360498228,0.0002868273832758846,3322,1024,0.3082480433473811,0.31419750800319624,-0.00594946465581514,3322,2049,0.6167971101745936,0.6483442612738093,-0.03154715109921569,3322,438,0.13184828416616495,0.13403452283177983,-0.002186238665614876,3322,913,0.27483443708609273,0.2890469885733527,-0.014212551487259972,3322,256,0.07706201083684527,0.07278097818286174,0.004281032653983538,3322,68,0.020469596628537028,0.01733555255223132,0.0031340440763057073,3322,150,0.04515352197471403,0.05337804253253452,-0.00822452055782049,3322,13,0.0039133052378085495,0.004330154098589457,-0.00041684886078090753
